country,party_family,id,created_at,updated_at,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,foundation_date,dissolution_date,data_source,description,comment,data_json,country_id,family_id
POL,con,1758,2024-08-15 07:29:44.611000,2024-08-15 07:29:44.613000,ZChN,Christian National Union,Zjednoczenie Chrześcijańsko-Narodowe,Zjednoczenie Chrzescijansko-Narodowe,,http://en.wikipedia.org/wiki/Christian_National_Union,1989-09-15,,,New party formed on 15 September 1989.,,{},74,26
POL,agr,822,2024-08-15 07:29:43.088000,2024-08-15 07:29:43.089000,ZSL,United People's Party,Zjednoczone Stronnictwo Ludowe,Zjednoczone Stronnictwo Ludowe,,http://en.wikipedia.org/wiki/United_People%27s_Party_%28Poland%29,,,,,,{},74,2
POL,none,1091,2024-08-15 07:29:43.538000,2024-08-15 07:29:43.539000,etc,others,others,others,,,,,,,,{},74,12
POL,none,2053,2024-08-15 07:29:44.992000,2024-08-15 07:29:44.994000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},74,12
POL,none,1011,2024-08-15 07:29:43.396000,2024-08-15 07:29:43.398000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},74,12
POL,none,2287,2024-08-15 07:29:45.604000,2024-08-15 07:29:45.605000,one-seat,one seat,one seat,one seat,,,,,,Parties that won one seat in a single election and less than one percent vote share.,Only coded if there are no other observations for the parties. Party names included in 'description' of election result.,{},74,12
PRT,lib,2756,2024-08-15 07:29:46.770000,2024-08-15 07:29:46.771000,A,Alliance,Aliança,Alianca,,https://en.wikipedia.org/wiki/Alliance_(Portugal),2018-10-23,,cne,Party formed on 23 October 2018 as split from Social Democratic Party (PSD).,,{},63,6
PRT,lib,1543,2024-08-15 07:29:44.294000,2024-08-15 07:29:44.295000,AD,Democratic Alliance,Aliança Democrática,Alianca Democratica,,http://en.wikipedia.org/wiki/Democratic_Alliance_(Portugal),,,,,,{},63,6
PRT,com,11,2024-08-15 07:29:41.584000,2024-08-15 07:29:41.585000,APU,United People Alliance,Aliança Povo Unido,Alianca Povo Unido,,http://en.wikipedia.org/wiki/United_People_Alliance,,,,,,{},63,14
PRT,soc,622,2024-08-15 07:29:42.767000,2024-08-15 07:29:42.768000,ASDI,Independent Social Democrats,Associação Social Democrata Independente,Associacao Social Democrata Independente,,http://en.wikipedia.org/wiki/Social_Democratic_Party_%28Portugal%29,,,,,,{},63,11
PRT,com,557,2024-08-15 07:29:42.669000,2024-08-15 07:29:42.670000,BE,Bloc of the Left,Bloco de Esquerda,Bloco de Esquerda,,http://en.wikipedia.org/wiki/Left_Bloc,1999-03-24,,,,,{},63,14
PRT,chr,251,2024-08-15 07:29:42.027000,2024-08-15 07:29:42.029000,CDS-PP,Democratic and Social Centre -- People's Party,Centro Democrático e Social – Partido Popular,Centro Democratico e Social -- Partido Popular,,http://en.wikipedia.org/wiki/People's_Party_(Portugal),,,,,,{},63,3
PRT,com,1295,2024-08-15 07:29:43.899000,2024-08-15 07:29:43.901000,CDU,Unified Democratic Coalition,Coligação Democrático Unitária,Coligacao Democratico Unitaria,,http://en.wikipedia.org/wiki/Unitarian_Democratic_Coalition,,,,,,{},63,14
PRT,right,2789,2024-08-15 07:29:46.859000,2024-08-15 07:29:46.860000,CH,Enough,Chega,Chega,,https://en.wikipedia.org/wiki/Enough!_(Portuguese_political_party),2019-04-09,,cne,New party formed on 9 April 2019.,,{},63,40
PRT,com,601,2024-08-15 07:29:42.733000,2024-08-15 07:29:42.735000,FSP,People's Socialist Front,Frente Socialista Popular,Frente Socialista Popular,,http://en.wikipedia.org/wiki/Frente_Socialista_Popular,,,,,,{},63,14
PRT,soc,889,2024-08-15 07:29:43.175000,2024-08-15 07:29:43.177000,ID,Democratic Intervention,Intervençao Democrática,Intervencao Democratica,,http://en.wikipedia.org/wiki/Democratic_Intervention_(Portugal),,,,,,{},63,11
PRT,lib,2788,2024-08-15 07:29:46.856000,2024-08-15 07:29:46.857000,IL,Liberal Initiative,Iniciativa Liberal,Iniciativa Liberal,,https://en.wikipedia.org/wiki/Liberal_Initiative_(Portugal),2017-12-13,,cne,New party formed on 13 December 2017.,,{},63,6
PRT,soc,2374,2024-08-15 07:29:45.859000,2024-08-15 07:29:45.861000,L,Livre,"Livre – Liberdade, Esquerda, Europa e Ecologia","Livre -- Liberdade, Esquerda, Europa e Ecologia",,http://en.wikipedia.org/wiki/LIVRE_%28political_party%29,2014-01-31,,,New party formed on 31 January 2014.,,{},63,11
PRT,soc,1281,2024-08-15 07:29:43.877000,2024-08-15 07:29:43.879000,MDP,Democratic Movement,Movimento Democrático Português,Movimento Democratico Portugues,,http://en.wikipedia.org/wiki/Portuguese_Democratic_Movement,,,,,,{},63,11
PRT,lib,925,2024-08-15 07:29:43.242000,2024-08-15 07:29:43.243000,MEP,Hope for Portugal Movement,Movimento Esperança Portugal,Movimento Esperanca Portugal,,http://en.wikipedia.org/wiki/Hope_for_Portugal_Movement,2008-07-23,,,New party formed on 23 July 2008.,,{},63,6
PRT,com,1508,2024-08-15 07:29:44.247000,2024-08-15 07:29:44.249000,MES,Movement of Socialist Left,Movimento de Esquerda Socialista,Movimento de Esquerda Socialista,,http://en.wikipedia.org/wiki/Movement_of_Socialist_Left,,,,,,{},63,14
PRT,eco,2373,2024-08-15 07:29:45.856000,2024-08-15 07:29:45.858000,MPT,Earth Party,Partido da Terra,Partido da Terra,,http://en.wikipedia.org/wiki/Earth_Party,1993-08-12,,,New party formed on 12 August 1993.,,{},63,19
PRT,lib,2758,2024-08-15 07:29:46.773000,2024-08-15 07:29:46.774000,NC,"We, the Citizens!"," Nós, Cidadãos!"," Nos, Cidadaos!",,"https://en.wikipedia.org/wiki/We,_the_Citizens!",2015-06-23,,cne,New party formed on 23 June 2015.,,{},63,6
PRT,eco,1781,2024-08-15 07:29:44.648000,2024-08-15 07:29:44.650000,PAN,Party for Animals and Nature,Partido pelos Animais e pela Natureza,Partido pelos Animais e pela Natureza,,http://pt.wikipedia.org/wiki/Partido_pelos_Animais_e_pela_Natureza,2009-05-22,,,New party formed on 22 May 2009. ,,{},63,19
PRT,com,514,2024-08-15 07:29:42.580000,2024-08-15 07:29:42.581000,PCP,Portuguese Communist Party,Partido Comunista Português,Partido Comunista Portugues,,http://en.wikipedia.org/wiki/Portuguese_Communist_Party,,,,,,{},63,14
PRT,com,281,2024-08-15 07:29:42.083000,2024-08-15 07:29:42.085000,PCTP/MRPP,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,,http://en.wikipedia.org/wiki/Communist_Party_of_the_Portuguese_Workers_/_Reorganizative_Movement_of_the_Party_of_the_Proletariat,,,,,,{},63,14
PRT,chr,427,2024-08-15 07:29:42.382000,2024-08-15 07:29:42.384000,PDC,Christian Democratic Party,Partido da Democracia Cristã,Partido da Democracia Crista,,http://pt.wikipedia.org/wiki/Partido_da_Democracia_Crist%C3%A3,1974-05-10,2004-08-20,,New party formed on 10 May 1974.,,{},63,3
PRT,con,2597,2024-08-15 07:29:46.331000,2024-08-15 07:29:46.333000,PDR,Republican Democratic Party,Partido Democrático Republicano,Partido Democratico Republicano,,https://en.wikipedia.org/wiki/Democratic_Republican_Party_%28Portugal%29,2014-10-05,,,New party formed on 5 October 2014.,,{},63,26
PRT,eco,1535,2024-08-15 07:29:44.272000,2024-08-15 07:29:44.273000,PEV,Ecology Party -- Greens,Partido Ecologista – Os Verdes,Partido Ecologista -- Os Verdes,,http://en.wikipedia.org/wiki/Ecologist_Party_%22The_Greens%22,,,,,,{},63,19
PRT,com,375,2024-08-15 07:29:42.254000,2024-08-15 07:29:42.256000,POUS,Workers Party of Socialist Unity,Partido Operário de Unidade Socialista,Partido Operario de Unidade Socialista,,http://en.wikipedia.org/wiki/POUS,,,,Party formed in 1976.,,{},63,14
PRT,con,107,2024-08-15 07:29:41.767000,2024-08-15 07:29:41.769000,PPM,Popular Monarchist Party,Partido Popular Monárquico,Partido Popular Monarquico,,http://en.wikipedia.org/wiki/People%27s_Monarchist_Party_%28Portugal%29,1979-05-23,,,New party formed on 23 May 1974.,,{},63,26
PRT,soc,341,2024-08-15 07:29:42.187000,2024-08-15 07:29:42.188000,PRD,Democratic Renewal Party,Partido Renovador Democrático,Partido Renovador Democratico,,http://en.wikipedia.org/wiki/Democratic_Renewal_Party_%28Portugal%29,1985-07-19,2000-04-12,,New party formed in 1985.,,{},63,11
PRT,soc,725,2024-08-15 07:29:42.935000,2024-08-15 07:29:42.936000,PS,Socialist Party,Partido Socialista,Partido Socialista,,http://en.wikipedia.org/wiki/Socialist_Party_(Portugal),,,,,,{},63,11
PRT,lib,1273,2024-08-15 07:29:43.856000,2024-08-15 07:29:43.857000,PSD,Social Democratic Party,Partido Social Democrata,Partido Social Democrata,,http://en.wikipedia.org/wiki/Social_Democratic_Party_%28Portugal%29,1974-05-06,,,,PSD belongs to the centre-right.,{},63,6
PRT,spec,82,2024-08-15 07:29:41.731000,2024-08-15 07:29:41.732000,PSN,National Solidarity Party,Partido da Solidariedade Nacional,Partido da Solidariedade Nacional,,https://en.wikipedia.org/wiki/National_Solidarity_Party_(Portugal),1991-07-01,,,New party registered on 13 March 1991.,,{},63,16
PRT,com,998,2024-08-15 07:29:43.369000,2024-08-15 07:29:43.370000,PSR,Revolutionary Socialist Party,Partido Socialista Revolucionário,Partido Socialista Revolucionario,,http://en.wikipedia.org/wiki/Revolutionary_Socialist_Party_%28Portugal%29,,,,,,{},63,14
PRT,com,1772,2024-08-15 07:29:44.630000,2024-08-15 07:29:44.631000,Ref,Reformists,Reformadores,Reformadores,,,,,mackie,"""A group formed by two former leading members of the Socialist Party, political notables who failed to establish themselves as an organised political party."" (Mackie and Rose 1991, 379).",,{},63,14
PRT,com,260,2024-08-15 07:29:42.049000,2024-08-15 07:29:42.051000,UDP,Popular Democratic Union,União Democrática Popular,Uniao Democratica Popular,,http://en.wikipedia.org/wiki/People%27s_Democratic_Union_(Portugal),,,,,,{},63,14
PRT,soc,565,2024-08-15 07:29:42.686000,2024-08-15 07:29:42.687000,UEDS,Leftwing Union for the Socialist Democracy,União da Esquerda para a Democracia Socialista,Uniao de Esquerda para a Democracia Socialista,,http://en.wikipedia.org/wiki/Leftwing_Union_for_the_Socialist_Democracy,,,,,,{},63,11
PRT,none,2864,2024-08-15 07:29:47.036000,2024-08-15 07:29:47.038000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},63,12
PRT,none,729,2024-08-15 07:29:42.938000,2024-08-15 07:29:42.939000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},63,12
PRT,none,2291,2024-08-15 07:29:45.617000,2024-08-15 07:29:45.618000,one-seat,one seat,one seat,one seat,,,,,,Parties that won one seat in a single election and less than one percent vote share.,Only coded if there are no other observations for the parties. Party names included in 'description' of election result.,{},63,12
ROU,right,2807,2024-08-15 07:29:46.912000,2024-08-15 07:29:46.913000,AUR,Alliance for the Unity of Romanians,Alianța pentru Unirea Românilor,Alianta pentru Unirea Romanilor,,https://en.wikipedia.org/wiki/Alliance_for_the_Unity_of_Romanians,2019-09-19,,,New party formed on 19 September 2019.,,{},23,40
ROU,soc,2040,2024-08-15 07:29:44.974000,2024-08-15 07:29:44.975000,ApR,Alliance for Romania,Alianta pentru Romania,Alianta pentru Romania,,https://en.wikipedia.org/wiki/Alliance_for_Romania,1997-07-01,,,,,{},23,11
ROU,chr,356,2024-08-15 07:29:42.208000,2024-08-15 07:29:42.210000,CDR,Romanian Democratic Convention,Convenţia Democrată Română,Conventia Democrata Romana,,http://en.wikipedia.org/wiki/Romanian_Democratic_Convention,,,,see Pavel and Huiu (2003),,{},23,3
ROU,chr,2129,2024-08-15 07:29:45.173000,2024-08-15 07:29:45.175000,FC,Civic Force,Forța Civică,Forta Civica,,http://en.wikipedia.org/wiki/Civic_Force_Party,2004-07-01,,,New party formed in 2004.,,{},23,3
ROU,code,152,2024-08-15 07:29:41.859000,2024-08-15 07:29:41.860000,GDC,Democratic Group of the Centre,Grupul Democrat de Centru,Grupul Democrat de Centru,,,,,,,,{},23,28
ROU,none,2749,2024-08-15 07:29:46.750000,2024-08-15 07:29:46.752000,I-GCT,Independent -- Gregoriana Carmen Tudoran,Independent – Gregoriana Carmen Tudoran,Independent -- Gregoriana Carmen Tudoran,,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Romania,,,bec,,,{},23,12
ROU,none,2748,2024-08-15 07:29:46.748000,2024-08-15 07:29:46.749000,I-GNS,Independent -- George-Nicolae Simion,Independent – George-Nicolae Simion,Independent -- George-Nicolae Simion,,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Romania,,,bec,,,{},23,12
ROU,none,2394,2024-08-15 07:29:45.916000,2024-08-15 07:29:45.917000,I-MD,Independent -- Mircea Diaconu,Mircea Diaconu,Mircea Diaconu,,http://en.wikipedia.org/wiki/Mircea_Diaconu,,,,MEP with no party affiliation winning a seat in EP elections 2014.,,{},23,12
ROU,none,2747,2024-08-15 07:29:46.744000,2024-08-15 07:29:46.746000,I-PC,Independent -- Peter Costea,Independent – Peter Costea,Independent -- Peter Costea,,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Romania,,,bec,,,{},23,12
ROU,eco,1639,2024-08-15 07:29:44.464000,2024-08-15 07:29:44.466000,MER,Romanian Ecological Movement,Miscarea Ecologista din Romania,Miscarea Ecologista din Romania,,https://en.wikipedia.org/wiki/Ecological_Movement_of_Romania,1990-07-01,2000-07-01,,,,{},23,19
ROU,lib,861,2024-08-15 07:29:43.131000,2024-08-15 07:29:43.132000,PAC,Party of the Civic Alliance,Partidul Alianţa Civică,Partidul Alianta Civica,,http://ro.wikipedia.org/wiki/Partidul_Alian%C5%A3a_Civic%C4%83,,,,,,{},23,6
ROU,con,2087,2024-08-15 07:29:45.077000,2024-08-15 07:29:45.079000,PAR,Alternative Party of Romania,Partidul Alternativa României,Partidul Alternativa Romaniei,,http://en.wikipedia.org/wiki/List_of_political_parties_in_Romania,1996-07-01,,,New party formed in 1996.,,{},23,26
ROU,lib,419,2024-08-15 07:29:42.358000,2024-08-15 07:29:42.360000,PD,Democratic Party,Partidul Democrat,Partidul Democrat,,http://en.wikipedia.org/wiki/Democratic_Party_(Romania),,,,,,{},23,6
ROU,lib,958,2024-08-15 07:29:43.292000,2024-08-15 07:29:43.293000,PD-L,Democratic Liberal Party,Partidul Democrat-Liberal,Partidul Democrat-Liberal,,http://en.wikipedia.org/wiki/Democratic_Liberal_Party_%28Romania%29,2007-12-15,,afp,Democratic Party (PD) and Liberal Democratic Party (PLD) announced their merger on 15 December 2007 and formed the Democratic Liberal Party (PD-L) (AFP).,,{},23,6
ROU,agr,1299,2024-08-15 07:29:43.911000,2024-08-15 07:29:43.913000,PDAR,Democratic Agrarian Party of Romania,Partidul Democrat Agrar din România,Partidul Democrat Agrar din Romania,,http://en.wikipedia.org/wiki/List_of_political_parties_in_Romania,,,,,,{},23,2
ROU,eco,792,2024-08-15 07:29:43.035000,2024-08-15 07:29:43.036000,PER,Romanian Ecologist Party,Partidul Ecologist Român,Partidul Ecologist Roman,,http://en.wikipedia.org/wiki/Ecologist_Party_of_Romania,,,,,,{},23,19
ROU,con,1589,2024-08-15 07:29:44.370000,2024-08-15 07:29:44.371000,PIN,National Initiative Party,Partidul Iniţiativa Naţională,Partidul Initiativa Nationala,,http://en.wikipedia.org/wiki/National_Initiative_Party,2006-07-01,,,Party formed in December 2006. ,,{},23,26
ROU,lib,2099,2024-08-15 07:29:45.108000,2024-08-15 07:29:45.110000,PL/DC,Liberal Party / Democratic Convention,Partidul Liberal / Convenția Democrată,Partidul Liberal / Conventia Democrata,,,1992-05-01,,buga,,,{},23,6
ROU,lib,1485,2024-08-15 07:29:44.209000,2024-08-15 07:29:44.210000,PLD,Liberal Democratic Party,Partidul Liberal Democrat,Partidul Liberal Democrat,,http://en.wikipedia.org/wiki/Liberal_Democratic_Party_(Romania),,,,,,{},23,6
ROU,lib,2647,2024-08-15 07:29:46.475000,2024-08-15 07:29:46.477000,PLR|ALDE,Liberal Reformist Party | Alliance of Liberals and Democrats,Partidul Liberal Reformator | Alianța Liberalilor și Democraților,Partidul Liberal Reformator | Alianta Liberalilor si Democratilor,,https://en.wikipedia.org/wiki/Alliance_of_Liberals_and_Democrats_(Romania),2014-07-03,2022-03-22,,"Liberal Reformist Party (PLR) formed on 3 July 2014 as a splinter of Partidul National Liberal (PNL).
PLR and Conservative Party (PC) merged into Alliance of Liberals and Democrats (ALDE) on 19 June 2015.
ALDE joined PNL on 22 March 2022.",2015 change coded as one party to avoid high number of short lived parties in ParlGov,{},23,6
ROU,lib,2811,2024-08-15 07:29:46.924000,2024-08-15 07:29:46.925000,PLUS,"Party of Liberty, Unity and Solidarity","Partidul Libertate, Unitate și Solidaritate","Partidul Libertate, Unitate si Solidaritate",,"https://en.wikipedia.org/wiki/Freedom,_Unity_and_Solidarity_Party",2018-12-15,,,New party formed on 15 December 2018.,,{},23,6
ROU,chr,2395,2024-08-15 07:29:45.919000,2024-08-15 07:29:45.920000,PMP,People's Movement Party,Partidul Mișcarea Populară,Partidul Miscarea Populara,,http://en.wikipedia.org/wiki/People%27s_Movement_Party,2013-07-24,,,New party formed on 24 July 2013. ,,{},23,3
ROU,chr,1332,2024-08-15 07:29:43.968000,2024-08-15 07:29:43.969000,PNG-CD,New Generation Party -- Christian Democratic,Partidul Noua Generaţie – Creştin Democrat,Partidul Noua Generatie -- Crestin Democrat,,http://en.wikipedia.org/wiki/New_Generation_Party_%E2%80%93_Christian_Democratic,1999-03-20,,,New party formed on 20 March 1999.,,{},23,3
ROU,lib,1015,2024-08-15 07:29:43.410000,2024-08-15 07:29:43.412000,PNL,National Liberal Party,Partidul Naţional Liberal,Partidul National Liberal,,http://en.wikipedia.org/wiki/National_Liberal_Party_(Romania),,,,,,{},23,6
ROU,lib,2041,2024-08-15 07:29:44.977000,2024-08-15 07:29:44.978000,PNL-C,National Liberal Party Campeanu,Partidul National Liberal Campeanu,Partidul National Liberal Campeanu,,http://en.wikipedia.org/wiki/Liberalism_and_radicalism_in_Romania#National_Liberal_Party-C.C3.A2mpeanu,1995-07-01,2003-07-01,,,,{},23,6
ROU,con,2088,2024-08-15 07:29:45.081000,2024-08-15 07:29:45.082000,PNL-CD,National Liberal Party -- Democratic Convention,Partidul Naţional Liberal – Convenţia Democrată,Partidul National Liberal -- Conventia Democratica,,http://en.wikipedia.org/wiki/List_of_political_parties_in_Romania,,,,,,"{""information_needed"": ""party origin""}",23,26
ROU,chr,888,2024-08-15 07:29:43.172000,2024-08-15 07:29:43.173000,PNT-CD,Christian-Democratic National Peasants' Party,Partidul Naţional Ţărănesc Creştin Democrat,Partidul National Taranesc Crestin Democrat,,http://en.wikipedia.org/wiki/Christian-Democratic_National_Peasants'_Party_(Romania),,,,,,{},23,3
ROU,com,2130,2024-08-15 07:29:45.176000,2024-08-15 07:29:45.178000,PP-DD,People's Party -- Dan Diaconescu,Partidul Poporului – Dan Diaconescu,Partidul Poporului -- Dan Diaconescu,,http://en.wikipedia.org/wiki/People%27s_Party_-_Dan_Diaconescu,2011-09-19,,,New party formed in 2011.,,{},23,14
ROU,spec,2106,2024-08-15 07:29:45.130000,2024-08-15 07:29:45.131000,PPR,Party of Pensioners of Romania,Partidul Pensionarilor din Romania,Partidul Pensionarilor din Romania,,,,,,,,"{""information_needed"": ""party origin""}",23,16
ROU,right,713,2024-08-15 07:29:42.922000,2024-08-15 07:29:42.924000,PRM,Greater Romania Party,Partidul România Mare,Partidul Romania Mare,,http://en.wikipedia.org/wiki/Greater_Romania_Party,1991-05-01,,,New party formed in May 1991. ,,{},23,40
ROU,lib,2746,2024-08-15 07:29:46.741000,2024-08-15 07:29:46.742000,PROR,PRO Romania,PRO România,PRO Romania,,https://en.wikipedia.org/wiki/PRO_Romania,2018-02-20,,bec,New party formed on 20 February 2018.,,{},23,6
ROU,right,2648,2024-08-15 07:29:46.479000,2024-08-15 07:29:46.480000,PRU,United Romania Party,Partidul România Unită,Partidul Romania Unita,,https://en.wikipedia.org/wiki/United_Romania_Party,2015-04-23,,,,,{},23,40
ROU,com,2104,2024-08-15 07:29:45.123000,2024-08-15 07:29:45.125000,PS,Socialist Party,Partidul Socialist,Partidul Socialist,,,,,,,,"{""information_needed"": ""party origin""}",23,14
